feed_id,title,feed_url,topics
819804,Fiction Writing Made Easy with Savannah Gilbo | How to Write a Novel & Writing Advice,https://rss.buzzsprout.com/791087.rss,books-writing
1860389,Existential Stoic Podcast,https://rss.buzzsprout.com/1382053.rss,philosophy
7131870,Solar Power Hour,https://media.rss.com/solarpowerhour/feed.xml,climate-energy
228477,Backpacker Radio,https://backpackerradio.libsyn.com/rss,travel
6038631,MULTIPLE HATS: STEM Careers | Reinvention | Entrepreneurship |Thought Leadership,https://feeds.acast.com/public/shows/6311fe9bae5d13001250521f,technology-ai
6308260,Coachful Coaching Leadership Podcast,https://anchor.fm/s/dd8ca6e4/podcast/rss,business-startups
6603195,Creative Risk,https://rss.buzzsprout.com/2240291.rss,design
1169216,The Biologic Podcast,https://biologic.libsyn.com/rss,science
471045,Pete & Gary's Military History,https://feeds.acast.com/public/shows/6244cc8800678b0013f4c13a,history
1382,Passive Real Estate Investing,https://PassiveRealEstateInvesting.podbean.com/feed.xml,finance
98247,Hardcore Literature,https://benjaminmcevoy.libsyn.com/rss,culture
1072207,Grow Great - A City Government Leadership Podcast,https://bulanetwork.com/feed/podcast/,politics
7028947,To The Bone: Sports Medicine Podcast,https://anchor.fm/s/f86bd6c4/podcast/rss,health-fitness
3699459,"Duck Logic Comedy 1/2 Hour | Talk, Sketches & More",https://rss.buzzsprout.com/1743654.rss,comedy
6948935,Serial Killers: Real Life Documentaries,https://www.spreaker.com/show/6214547/episodes/feed,true-crime
919744,Tom Curran’s Patriots Talk Podcast,https://feeds.simplecast.com/WpIK82Oy,sport
6803629,Good Thinking: Daily Positive Affirmations & Growth Mindset,https://rss.buzzsprout.com/2319494.rss,personal-development
7565413,In The Kitchen W/ Tip & Riss,https://feeds.buzzsprout.com/2552159.rss,food-cooking
6945500,The Music Business Buddy,https://rss.buzzsprout.com/2373814.rss,music
925738,Bulletproof Screenwriting™ Podcast,https://www.spreaker.com/show/2881148/episodes/feed,film-tv
467885,The Slowdown: Poetry & Reflection Daily,https://feeds.publicradio.org/public_feeds/the-slowdown,books-writing
7268047,Logically Answered,https://feeds.megaphone.fm/PODAGEN6929506839,philosophy
561977,The Sustainable Food Trust Podcast,https://sustainablefoodpodcast.libsyn.com/rss,climate-energy
6799182,Trip Tales | A Family Travel Podcast,https://rss.amperwave.net/v2/feed/podcorn/b5483b302e15ac7716be91ba93dd91c1,travel
7061434,AI Search,https://api.substack.com/feed/podcast/2270667.rss,technology-ai
4671196,A Product Market Fit Show | Startup Podcast for Founders,https://rss.buzzsprout.com/1889238.rss,business-startups
4813998,Design System Office Hours,https://anchor.fm/s/7e0ce6ac/podcast/rss,design
89096,Chemistry For Your Life,https://feeds.simplecast.com/2JRIx8GI,science
4431424,New Books in Early Modern History,https://feeds.megaphone.fm/NBN3010927619,history
79505,Banking With Life Podcast,https://media.rss.com/bankingwithlifepodcast/feed.xml,finance
7800691,Many Voices: A world music podcast,https://anchor.fm/s/110614430/podcast/rss,culture
1030034,"Fastest 5 Minutes, The Podcast Government Contractors Can’t Do Without",https://crowellmoring.podbean.com/feed.xml,politics
4410777,Wits & Weights | Strength Training & Fat Loss Over 40,https://rss.buzzsprout.com/1870546.rss,health-fitness
7097535,Comedy Library,https://www.spreaker.com/show/6403478/episodes/feed,comedy
568948,True Crime Today | Daily True Crime News & Interviews,https://audioboom.com/channels/5001260.rss,true-crime
6579546,"East Georgia's Morning Show | Sports, Comedy, Tech, News",https://www.spreaker.com/show/5924595/episodes/feed,sport
6580375,"The Routine Advantage | Simple Habits, Routines and Systems to Get Your Life Organized, Build Consistency and Reduce Overwhelm",https://rss.buzzsprout.com/2226342.rss,personal-development
1160270,"The Healthy Mama Kitchen Podcast: Healthy Cooking Hacks, Meal Planning & Meal Prep for Busy Moms",https://feeds.megaphone.fm/POD3423254095,food-cooking
7600720,WonderWise - Kid's Educational Music,https://media.rss.com/wonderwise/feed.xml,music
7025337,The Bulldog Business Show,https://feed.podbean.com/bulldogbusinessshow/feed.xml,film-tv
743095,The Self Publishing Show,https://selfpublishingformula.libsyn.com/rss,books-writing
6448674,"Multiverse 5D Podcast | Spirituality, Metaphysics, Multiverse and Ancient Secrets",https://feed.podbean.com/multiverse5dpodcast/feed.xml,philosophy
7942449,The Adapt Interviews,https://rss.beehiiv.com/podcasts/019e3d84-d2ed-7f7a-bc52-98b643388b09.xml,climate-energy
6336368,"Jet Setting With Me | Luxury Travel Tips, Set-Jetting & Travel Hacks for Trips That Hold Up",https://rss.buzzsprout.com/2171787.rss,travel
747763,IoT For All Podcast,https://anchor.fm/s/e7a96ab8/podcast/rss,technology-ai
938150,The Twenty Minute VC (20VC): Venture Capital | Startup Funding | The Pitch,https://thetwentyminutevc.libsyn.com/rss,"business-startups,finance"
314574,The Deeply Graphic Designcast - DGDC,https://anchor.fm/s/2e747010/podcast/rss,design
1374079,The Language Neuroscience Podcast,https://rss.buzzsprout.com/1573849.rss,science
7031550,Your Daily Bread,https://rss.buzzsprout.com/2407961.rss,history
6616963,"Should I Invest in Bitcoin?   Grow Your Wealth & Understand the Cryptocurrency Bit Coin, for Millennials Serious About Money and Investing",https://rss.buzzsprout.com/2249636.rss,finance
581150,Nordic Mythology Podcast,https://feeds.acast.com/public/shows/665600bb22875600129cbc14,culture
864374,IfG Events,https://feeds.megaphone.fm/PMO2793223125,politics
6879590,"TrainHybrd Podcast - Hyrox, Hybrid Training, Running & Endurance",https://anchor.fm/s/f374a240/podcast/rss,health-fitness
7465501,Turntales,https://media.rss.com/turntales/feed.xml,comedy
6059215,The FOX True Crime Podcast,https://feeds.megaphone.fm/FOXM5131996932,true-crime
50079,Locked On Auburn -  Daily Podcast On Auburn Tigers Football & Basketball,https://feeds.simplecast.com/VLP1_dYr,sport
6694061,The Fast Forward Mindset Podcast,https://anchor.fm/s/deeae6f4/podcast/rss,personal-development
1059794,Plant-Based Fitness Secrets,https://rss.buzzsprout.com/245815.rss,food-cooking
516447,Music Production Podcast,https://musicproductionpodcast.libsyn.com/rss,music
3602,Anime Summit Podcast,https://anchor.fm/s/6d9357c/podcast/rss,film-tv
49352,1001 Classic Short Stories & Tales,https://feeds.libsyn.com/529197/rss,books-writing
7662916,Beyond the Void: Philosophy & Psychology for the Modern Mind,https://feeds.megaphone.fm/VG4060308723,philosophy
174143,Climate Action Show,https://www.3cr.org.au/beyondzero/itunes,climate-energy
6624169,Global Travel Planning,https://rss.buzzsprout.com/2252461.rss,travel
181417,Blockchain Dialogues,http://cast.rocks/hosting/13679/feeds/9QICP.xml,technology-ai
7523269,Humans of Growth: Stories & Strategies Behind Business Growth & Business Development,https://feed.podbean.com/perisson/feed.xml,business-startups
201720,SI Media With Jimmy Traina,https://feeds.redcircle.com/e3b3fd60-e66c-4564-a045-969f9b0fa72a,design
7018946,Whimsical Wavelengths - A Science Podcast,https://media.rss.com/whimsical-wavelengths/feed.xml,science
5648990,American History Hit,https://feeds.acast.com/public/shows/62c7fb2a7acf3900129dffa7,history
80503,ITR Economics,https://feeds.soundcloud.com/users/soundcloud:users:586015020/sounds.rss,finance
7705944,Inactive Social Media Accounts Can Drive Customers Away Fast,https://rss.buzzsprout.com/2596525.rss,culture
6579511,Unscripted: Conversations about Sexual and Domestic Violence,https://www.fairfaxcounty.gov/cableconsumer/sites/cableconsumer/files/assets/podcast/unscriptedconversationssexualdomesticviolence.xml,politics
6468092,Running Man Self Regulation Skills Project,https://rss.buzzsprout.com/2216464.rss,health-fitness
7089379,Gray Hair & Daycare | Parenting Humor & Tips for Older Dads,https://feeds.libsyn.com/551557/rss,comedy
7414216,Stand With Survivors,https://rss.buzzsprout.com/2519829.rss,true-crime
1099938,The Pick Six Podcast - Husker sports news and analysis,https://feed.cdnstream1.com/zjb/feed/download/61/fb/f5/61fbf576-656f-4688-b125-571db2446050.xml?pageSize=0&type=Origin&privacy=false,sport
1190514,Personal Finance with Ravi Sharma | Australian Finance & Property Podcast,https://anchor.fm/s/f99357fc/podcast/rss,"finance,personal-development"
3525945,Plant Based Briefing,https://plantbasedbriefing.libsyn.com/rss,food-cooking
7649027,DJ Hesta Prynn's Music is Therapy,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/ba1743b1-6118-44b8-b911-b3bb010ebadc/01bd1abf-dff2-4861-b73e-b3bb010ebee1/podcast.rss,music
4071704,Rugby Direct,https://www.omnycontent.com/d/playlist/7784f840-c291-422a-924b-ad9000bbad71/d58d9aa7-daf5-4d2c-95b9-aed70154fcd1/45412541-fb91-4690-95f4-aed70154fce4/podcast.rss,film-tv
1152765,The Storytelling Lab,https://feeds.acast.com/public/shows/5c267bc58b414df94d0a5fd7,books-writing
7072274,Philosophy Library,https://www.spreaker.com/show/6373263/episodes/feed,philosophy
459240,BetaTalk - The Renewable Energy and Low Carbon Heating Podcast,https://rss.buzzsprout.com/509671.rss,climate-energy
7614284,The Backpack Trader Podcast,https://feeds.podetize.com/rss/Dz4poj0Wf,travel
6943923,Cloud Computing Insider,https://feeds.libsyn.com/534447/rss,technology-ai
1134398,"Optimal Work Daily - Career, Productivity and Entrepreneurship",https://feeds.megaphone.fm/OLD5542563925,business-startups
3726337,An Extraordinary guide to Albanian Typography,https://feeds.buzzsprout.com/1754691.rss,design
7060218,Entropy Rising,https://rss.buzzsprout.com/2414881.rss,science
6975722,The Ancients,https://access.acast.com/rss/f2925f7a-eb08-471a-9958-387cb5ee6353/default,history
73509,FT News Briefing,https://feeds.acast.com/public/shows/73fe3ede-5c5c-4850-96a8-30db8dbae8bf,finance
591291,For the Life of the World / Yale Center for Faith & Culture,https://feeds.simplecast.com/tjI7YMGV,culture
6613095,Back in Session: A DMGS Podcast,https://media.rss.com/dmgsbackinsession/feed.xml,politics
6269423,Soulful Jewish Living: Mindful Practices For Every Day,https://feeds.megaphone.fm/soulful-jewish-living,"health-fitness,personal-development"
6308123,Cancer and Comedy: Helping Cancer Impacted People to Cope with Hope and Humor,https://feeds.captivate.fm/cancer-and-comedy/,comedy
1067226,The Cold-Case Christianity Podcast,https://pleaseconvinceme.libsyn.com/rss,true-crime
1333908,The Early Edge: A Daily Sports Betting Podcast,https://rss.amperwave.net/v2/feed/audacynetwork/earlyedge,sport
4413322,Coaching and Positive Psychology,https://rss.buzzsprout.com/1869851.rss,personal-development
1601933,Interviews with Aliya LeeKong Star Chef And Rashad Jennings NFL Giants,https://afr.net/api/v2/podcast/podcastsbyidrss/?id=64716,food-cooking
320423,Songcraft: Spotlight on Songwriters,https://feeds.simplecast.com/wVAXlGfJ,music
7299121,The 50/50 Podcast,https://feeds.castos.com/nz69q,film-tv
6888420,A Few Dozen Monkeys: The Ultimate Writing Prompt,https://anchor.fm/s/f486f4d0/podcast/rss,books-writing
7710713,Chronicles of Aetherius,https://www.spreaker.com/show/7194058/episodes/feed,philosophy
811450,Sustainable(ish),https://api.riverside.com/hosting/dLyDdtNJ.rss,climate-energy
7572275,Family Travel Unpacked: Make the Most of Travel With Kids,https://rss.buzzsprout.com/2554082.rss,travel
65508,Cybersecurity Today,https://cybersecuritytoday.libsyn.com/rss,technology-ai
6472804,Roofer Growth Hacks,https://roofergrowthhacks.podbean.com/feed.xml,business-startups
7694075,Colorful Theories,https://anchor.fm/s/e878f594/podcast/rss,design
500745,The 365 Days of Astronomy,https://astro365.libsyn.com/rss,science
1065475,The Archaeology Channel - Audio News from Archaeologica,http://www.archaeologychannel.org/rss/TACfeed.xml,history
250877,Becker Private Equity & Business Podcast,https://beckergroupbusinessleadership.com/category/business-of-private-equity/feed/,finance
506807,Who Arted: Weekly Art History for All Ages,https://feeds.megaphone.fm/ARML1644080429,culture
10040,Government Contracts Podcasts,https://allthingsprotest.podbean.com/feed.xml,politics
1367272,Real Science Exchange-Dairy,https://feeds.simplecast.com/Ag70eNCr,health-fitness
7379487,Just For Laughs - Standup Comedy,https://www.spreaker.com/show/6699126/episodes/feed,comedy
3689197,The Sit Down: A Crime History Podcast,https://www.spreaker.com/show/6053266/episodes/feed,true-crime
4270717,Bloomberg Business of Sports,https://omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/45D06EAF-903F-4FE0-AF63-AE390037634D/F14463F7-0FB6-47F3-B35D-AE390037635B/podcast.rss,sport
217043,Optimal Living Daily - Personal Development and Self-Improvement,https://rss.pdrl.fm/a95032/feeds.megaphone.fm/OLD5345909472,personal-development
3482663,Wolfing Down Food Science,https://rss.buzzsprout.com/1609819.rss,food-cooking
6084229,Polyphonic Press - Classic Album Reviews,https://feeds.redcircle.com/ff23212d-ecea-417c-a1b4-3e8a795db947,music
934442,Cinemondo Insider Movie Reviews Podcast,https://rss.buzzsprout.com/185445.rss,film-tv
223209,JAMA Neurology Author Interviews,https://jamaneurologyauthorinterviews.libsyn.com/rss,books-writing
7644877,The Ancient Philosophy Podcast,https://feed.podbean.com/dougrolandcampbell/feed.xml,philosophy
3587797,Wind Down Wednesdays,https://anchor.fm/s/4d1fc064/podcast/rss,climate-energy
859548,Road Trip Trivia,https://www.spreaker.com/show/3522250/episodes/feed,travel
6367564,Data Science Tech Brief By HackerNoon,https://feeds.transistor.fm/data-science-tech-brief-by-hackernoon,technology-ai
65929,Speak Up: Develop Your Executive Presence & Leadership Communication Style,https://feeds.captivate.fm/speak-up-with-laura/,business-startups
6628981,Design Systems WTF,https://rss.buzzsprout.com/2254397.rss,design
1019067,Boost Your Biology with Lucas Aoun,https://feeds.acast.com/public/shows/648145b4cb45a000113756e2,science
6579757,Dis a Fi Mi History Podcast: Explore Caribbean Ancestry & Culture,https://feed.podbean.com/disafimihisthttporypodcast/feed.xml,"history,culture"
4776219,"Retirement Planning Education, with Andy Panko",https://rss.buzzsprout.com/1919219.rss,finance
5624195,Ex Marks the Rot,https://api.substack.com/feed/podcast/318890.rss,culture
7021797,Government 101,https://feeds.transistor.fm/government-101,politics
552177,Public Health On Call,https://johnshopkinssph.libsyn.com/rss,health-fitness
6483221,A Humorous Summary of Batman 1939 Onward,https://anchor.fm/s/bcf37688/podcast/rss,comedy
2653449,"Appalachian Murder, Mystery And Legend",https://anchor.fm/s/52a078d0/podcast/rss,true-crime
6690798,Daily Sports History,https://www.spreaker.com/show/5997179/episodes/feed,sport
3689417,The Wellness Effect (A Lifestyle U Podcast),https://lifestyleupodcast.libsyn.com/rss,personal-development
7018919,"Life is Delicious- Midlife Reinvention, Healthy Boundaries & Intentional Living for Women. Writing Your Own Recipe for a Life That Feeds Your Soul",https://rss.buzzsprout.com/2405011.rss,food-cooking
5913770,Now Spinning Music Magazine - Artist Interviews and Music Reviews,https://anchor.fm/s/d56ff6dc/podcast/rss,music
517735,The Pint: A Pop Culture Podcast,https://pintocomics.libsyn.com/rss,"culture,film-tv"
310509,Comic Book Club,https://feeds.redcircle.com/77b14b37-49ed-45d1-bf86-83959215f5db,books-writing
708721,PlasticPills Critical Theory & Philosophy,https://www.spreaker.com/show/6076787/episodes/feed,philosophy
3338166,1000 Better Stories,https://feed.podbean.com/ScottishCommunitiesClimateActionNetwork/feed.xml,climate-energy
1322919,Holidays to Switzerland Travel Podcast - Plan Your Swiss Vacation,https://rss.buzzsprout.com/1170338.rss,travel
5989248,Satellite image deep learning,https://api.substack.com/feed/podcast/1186793.rss,technology-ai
3746942,"Grow My Etsy Shop | Marketing, SEO & Sales Strategies for Etsy Sellers",https://growmyetsyshop.libsyn.com/rss,business-startups
703642,The Jackrabbit Illustrated Podcast,https://anchor.fm/s/c724078/podcast/rss,design
615502,DNA Today: A Genetics Podcast,https://feed.podbean.com/dnatodaypodcast/feed.xml,science
7411,Music History Today Network,https://anchor.fm/s/486ec6c8/podcast/rss,history
7092671,Budgets for Badges,https://anchor.fm/s/fd393c8c/podcast/rss,finance
7035098,Faith Fiction and Folklore Podcast,https://rss.buzzsprout.com/2410142.rss,culture
5317269,SpeechMatters,https://feeds.zencastr.com/f/7CJjEX_m.rss,politics
7332211,PT Path,https://rss.buzzsprout.com/2471137.rss,health-fitness
6968219,"40ish | The Funny Podcast on Perimenopause, Menopause & Midlife",https://feeds.megaphone.fm/APL8723578394,comedy
7134265,Serial Killer Documentary Show,https://www.spreaker.com/show/6430447/episodes/feed,true-crime
276768,Science for Sport Podcast,https://feeds.fireside.fm/scienceforsport/rss,sport
7028127,"Captivate the Mic: Master Public Speaking & Video, Build Confidence and Boost Visibility",https://rss.buzzsprout.com/2404090.rss,personal-development
1121437,The PBN Podcast,https://feeds.soundcloud.com/users/soundcloud:users:281993584/sounds.rss,food-cooking
5383848,"'60s '70s '80s - Warm, Candid, Classic Rock Interviews with Music Legends - A BREATH OF FRESH AIR",https://anchor.fm/s/9000f484/podcast/rss,music
436505,The Screenwriting Life with Meg LeFauve and Lorien McKenna,https://feeds.megaphone.fm/screenwriting-life,film-tv
29127,Running Book Reviews with Alan and Liz,https://rss.buzzsprout.com/976876.rss,books-writing
979680,"Jewish Stories to Inspire: Motivational & Spiritual Stories Based on the Torah's Ethics, Values and Wisdom",https://feeds.redcircle.com/0bb7bd24-ed29-4297-80a0-2c0988605c61,philosophy
7732353,Civilization and Climate,https://www.spreaker.com/show/6900732/episodes/feed,"science,climate-energy"
750340,"Live Ultralight Podcast  | Backpacking, Travel, and Adventure",https://liveultralight.libsyn.com/rss,travel
7671990,Quantum Matters: Where Quantum Computing Gets Real,https://feeds.cohostpodcasting.com/P3WRMOnj,technology-ai
1064190,Scale To Win with Dominic Monkhouse,https://feeds.captivate.fm/scale-to-win/,business-startups
1100363,The Law Firm Marketing Minute,https://rss.buzzsprout.com/1354306.rss,design
525246,Sober Powered: The Neuroscience of Being Sober,https://feeds.megaphone.fm/SPMLLC9869350592,science
1135517,"The Principles of War - Lessons from Military History on Strategy, Tactics, Doctrine and Leadership.",https://theprinciplesofwar.libsyn.com/rss,history
6560309,Women in Crypto,https://media.rss.com/womenincrypto/feed.xml,finance
2534403,The Slavic Literature Pod,https://feeds.redcircle.com/8100a5ac-e63a-4676-9165-e34193c74a47,culture
792239,Politically Georgia,https://feeds.megaphone.fm/CMGA1164469972,politics
6695695,SASMA,https://media.rss.com/sasma/feed.xml,health-fitness
7798899,Draculam | Every Startup Has Secrets | Dark Comedy Fiction Podcast,https://www.spreaker.com/show/6939500/episodes/feed,comedy
203486,UK True Crime Podcast,https://feeds.acast.com/public/shows/669ad3d4fc4972011b8d1577,true-crime
2963263,Winnipeg Sports Talk,https://feeds.acast.com/public/shows/677370b8024ebc889d3fc623,sport
7846679,"The evOLVED Brain: ADHD Parenting, Emotional Intelligence, & Raising Extraordinary Kids",https://feeds.libsyn.com/618380/rss,personal-development
1065281,The Fantastic History Of Food,https://www.spreaker.com/show/3591729/episodes/feed,food-cooking
6737154,Formula Urban,https://feeds.captivate.fm/formula-urban/,music
7145012,Morning Mingle with Mark Wells,https://anchor.fm/s/fd901944/podcast/rss,film-tv
7852639,Teddy's Button,https://www.spreaker.com/show/7018365/episodes/feed,books-writing
774948,Daily Gospel Exegesis,https://anchor.fm/s/1025ef1c/podcast/rss,philosophy
648214,"Wealthy Woman Lawyer Podcast, Helping you create a profitable, sustainable law firm you love",https://feeds.transistor.fm/wealthy-woman-lawyer,climate-energy
7330579,"Happily Everett After - A Disney, Travel, & Family Podcast",https://feed.podbean.com/HappilyEverettAfter/feed.xml,travel
752981,Fallout Lorecast - The Fallout Video Game & TV Lore Podcast,https://feeds.redcircle.com/1ef83263-04d9-49eb-a974-9fd1fc990676,technology-ai
7033491,Permian Strategic Partnership Podcast,https://feed.podbean.com/PSPP/feed.xml,business-startups
1015916,Power Systems Design PSDCast,https://www.powersystemsdesign.com/podcasts-resources/html/rssfeed.php,design
545076,"Sex Ed with DB: smart, science-backed sex education",https://sexedwithdb.libsyn.com/rss,science
7514026,Political History of Australia,https://feeds.acast.com/public/shows/68ba7d874629f1c6be8691fc,"history,politics"
869672,Bitcoin And | Bitcoin & Economic News,https://serve.podhome.fm/rss/43a4f801-04a3-5897-bc32-9f905e163a36,finance
7573085,Art Happens: The Divine Mess of Art History,https://rss.buzzsprout.com/2552628.rss,culture
887376,Politics Theory Other,https://feeds.soundcloud.com/users/soundcloud:users:82993400/sounds.rss,politics
6075578,The Endurance Coaching Business Podcast,https://feeds.transistor.fm/the-endurance-coaching-business-podcast,health-fitness
15923,Helping Healing Humor,https://media.zencast.fm/helping-healing-humor-with-ben-and-travis/rss,comedy
6742399,Severed | True Crime Podcast,https://rss.art19.com/severed-true-crime-podcast,true-crime
266617,"Locked On Ole Miss - Daily podcast on Ole Miss Rebels Football, Basketball & Baseball",https://feeds.simplecast.com/e_k5LEa3,sport
545395,"Leadership Without Losing Your Soul: Master Communication & Management Skills To Boost Productivity, Teamwork & Ease Overwhelm",https://feeds.captivate.fm/leadership-without/,personal-development
638622,Plant Based Eating for Health,https://plantbasedeatingforhealth.libsyn.com/rss,food-cooking
6043704,Music Business Insider Podcast,https://feeds.libsyn.com/460389/rss,music
4629941,Film Festival Radio,https://feeds.simplecast.com/PO1R8iLv,film-tv
316107,"Between The Covers : Conversations with Writers in Fiction, Nonfiction & Poetry",https://feeds.podcastmirror.com/between-the-covers,books-writing
913130,Unity Manifest| Metaphysics Spirituality Consciousness,https://www.spreaker.com/show/6907152/episodes/feed,philosophy
7758976,Wind. Powering The Future.,https://rss.buzzsprout.com/2222242.rss,climate-energy
5489755,Dan The Road Trip Guy,https://rss.buzzsprout.com/2000997.rss,travel
3878,Software Engineering Daily,https://softwareengineeringdaily.com/feed/podcast/,technology-ai
1090965,The Full Ratchet (TFR): Venture Capital and Startup Investing Demystified,https://fullratchet.libsyn.com/rss,"business-startups,finance"
178337,3 Point Perspective: The Illustration Podcast,https://feeds.captivate.fm/3-point-perspective/,design
5658676,Astronomy Daily: Latest Space News,https://www.spreaker.com/show/5648921/episodes/feed,science
7446804,CENTURY SPEAKS Social History Memories,https://feeds.acast.com/public/shows/the-century-speaks,history
3623630,The Pilot Money Guys,https://pilotmoneyguys.libsyn.com/rss,finance
887024,Fake Geek Girls - A Critical Look at Pop Culture,https://fakegeekgirlscast.com/feed/podcast,culture
6560386,The Sweet Tea Series,https://feeds.transistor.fm/the-sweet-tea-series,politics
4491464,Spiritual Sense: Practical wisdom to quiet an overthinking mind and recharge your soul,https://feeds.castos.com/pgxn7,"health-fitness,personal-development"
4034443,The Neoborn Caveman Show  |  humanity centered satirical takes on the world & news + music,https://feeds.acast.com/public/shows/62d5aaa34777a6001267222d,comedy
6722517,APB Cold Case,https://media.rss.com/apbcoldcase/feed.xml,true-crime
6448011,You're Overqualified Podcast - Career and Leadership Strategies for Women,https://anchor.fm/s/fca856cc/podcast/rss,sport
1318844,She Coaches Coaches,https://feeds.captivate.fm/she-coaches-coaches/,personal-development
6441119,In a Nutshell: The Plant-Based Health Professionals UK Podcast,https://anchor.fm/s/e0ec201c/podcast/rss,food-cooking
6743781,PodcastNV | Music Interviews & Pop Culture,https://media.rss.com/podcastnv/feed.xml,music
7321463,The Minimum Commitment: Film Theory in Small Doses,https://anchor.fm/s/1046b8e88/podcast/rss,film-tv
7533503,The Reading Habit Podcast,https://rss.buzzsprout.com/2545983.rss,books-writing
1793062,Philosophy For Our Times,https://feeds.feedburner.com/PhilosophyForOurTimes,philosophy
154138,Just Us and the Climate - Climate Justice Coalition,https://iono.fm/rss/chan/6045,climate-energy
7126816,Keep Travelling | Travel Stories & Cultural Experiences,https://rss.buzzsprout.com/2421817.rss,travel
7397291,"AI Security, Cyber Risk, and Cloud Strategy on ClearTech Loop",https://rss.buzzsprout.com/2248577.rss,technology-ai
6668138,Smart Biotech Scientist | The CMC and Bioprocessing Podcast for Process Development and Manufacturing Leaders,https://rss.buzzsprout.com/2263581.rss,business-startups
6835633,Stuff Interior Designers Need To Know: Insider Industry Advice for Residential Interior Designers,https://rss.buzzsprout.com/2308803.rss,design
6253833,It's All About The Biology,https://anchor.fm/s/dbab7df0/podcast/rss,science
745258,The History Hour,https://podcasts.files.bbci.co.uk/p016tmg1.rss,history
47007,Planet MicroCap Podcast | MicroCap Investing Strategies,https://planetmicrocap.podbean.com/feed.xml,finance
1034096,What The Folklore?,https://feeds.simplecast.com/67OBhwoP,culture
6645756,Statecraft,https://api.substack.com/feed/podcast/1818323.rss,politics
6965233,Nutrition Science Bites with Professor Clare Collins AO,https://feeds.acast.com/public/shows/668f6b0123d7b7c419cf4794,health-fitness
7329776,Mostly Unsung: A Comedy History Podcast,https://rss.buzzsprout.com/2471490.rss,comedy
6727498,"You Ain't a'Woofin - History, Mystery, Crime, and Astrology",https://anchor.fm/s/8d8c2db8/podcast/rss,true-crime
743625,"The Designated Pundits | MLS Analysis, Expert Picks, and Insider Discussions",https://feeds.megaphone.fm/RPPSG4685618229,sport
4725317,Real Talk Personal Finance's Podcast,https://rss.buzzsprout.com/1915330.rss,"finance,personal-development"
6094405,Experts' Tips on How to Design a Kitchen,https://feeds.buzzsprout.com/2147533.rss,food-cooking
989752,Guitar Music Theory,https://guitarmusictheory.libsyn.com/rss,music
668021,Hack or Slash - A Horror Movie Review Podcast,https://rss.buzzsprout.com/2619472.rss,film-tv
710576,The Self-Publishing with Dale Podcast,https://selfpubwithdale.libsyn.com/rss,books-writing
7072071,Classic Philosophy Book Collection,https://www.spreaker.com/show/6373261/episodes/feed,philosophy
3505977,Care More Be Better: A Podcast For Sustainable Social Impact and Regeneration,https://feeds.simplecast.com/RkKDS3Sf,climate-energy
7227484,"Hawaii Travel Made Easy Podcast—Hawaii travel tips, Things to do in Hawaii, Hawaii vacation planning",https://rss.buzzsprout.com/2453978.rss,travel
920853,Blockchain Gaming World,https://anchor.fm/s/5896bc4/podcast/rss,technology-ai
7239343,"EVENT ABOUT IT: Event Marketing, Strategy & Business Growth",https://anchor.fm/s/101f02740/podcast/rss,business-startups
6268060,The Design Pop,https://feeds.simplecast.com/CHEvhtiu,design
314698,Clinical Chemistry Podcast,https://clinchem.libsyn.com/rss,science
1094208,The Archaeology Podcast Network Feed,https://feeds.simplecast.com/QNDcZ_dQ,history
6456261,Not Your Advisor,https://api.substack.com/feed/podcast/815483.rss,finance
1045752,New Books in Literature,https://feeds.megaphone.fm/LIT3662756671,culture
6246048,Thinking Global,https://anchor.fm/s/da03a928/podcast/rss,politics
520336,Public Health Epidemiology Conversations,https://drchhuntley.libsyn.com/rss,health-fitness
6413776,Gallows' Humor with JJ Elliot,https://feeds.simplecast.com/_LGxEu5w,comedy
6862375,Serial Killer Podcast Documentary,https://www.spreaker.com/show/5831145/episodes/feed,true-crime
180138,Hammer Dahn - Sports Betting,https://anchor.fm/s/7a173fc/podcast/rss,sport
6380520,Personal Mastery with Jerry Henderson,https://rss.buzzsprout.com/2158011.rss,personal-development
7613046,Plant Based Support,https://feeds.podetize.com/rss/E3O43X69_,food-cooking
4893919,Songwriters on Process,https://rss.buzzsprout.com/1406782.rss,music
5778147,"The Trent Out Loud Show - Daily Takes on Pop Culture, News & Headlines",https://rss.buzzsprout.com/2074737.rss,"culture,film-tv"
6389992,True Short Stories About My Life - Deb's Memorable Moments,https://anchor.fm/s/cf56f8cc/podcast/rss,books-writing
6756584,Critical Magic Theory: An Analytical Harry Potter Podcast,https://www.spreaker.com/show/6511293/episodes/feed,philosophy
7720320,WindLogix Offshore Wind Podcast,https://rss.buzzsprout.com/2598959.rss,climate-energy
7820881,Second Act Backpacking,https://www.secondactbackpacking.com/feed.xml,travel
7440377,The Midwest Memo,https://anchor.fm/s/107810cb0/podcast/rss,technology-ai
842749,Lean Startup,https://feeds.soundcloud.com/users/soundcloud:users:63233200/sounds.rss,business-startups
1164975,The Pencil Pushers Podcast,https://pencilpusherspodcast.libsyn.com/rss,design
6714887,Touching Base,https://feeds.acast.com/public/shows/65736d39d32e730012c98919,science
1046362,New Books in Historical Fiction,https://feeds.megaphone.fm/LIT6932828125,history
